item_id,item_price,product_type
E6349,156.5,B0036
C452,4696.5,C504
B01261,691,B0056
J0797,800,G478
H4697,1033.5,F180
B912,1596.5,C182
E1387,1497.5,B231
G8328,265.5,F655
D7503,422,B272
B23548,2419,J265
H4484,720,C417
B25428,950,F091
B04773,620,E297
G4227,563,I600
B22219,1522.5,E71
C1211,569.5,F45
B31010,110,D737
H5225,5063.5,I928
B09008,659,G156
D6219,796.5,F728
B9679,2496,C106
B00639,7164.5,E986
G6247,14008,F036
C895,896,B0036
J5722,2576,B0385
H9634,432,B378
B30720,743.5,E169
I949,1376,F347
D3890,284.5,G084
E0105,544,C178
B31789,1987,J225
C4517,12741,C099
F3383,1232.5,C874
F3408,832,D055
D5939,629.5,D528
C2866,748.5,H640
G212,157760,G825
E8178,1456,F807
B14116,179,F700
C9782,889.5,C874
B16137,810.5,E297
D6565,895,B732
H130,2672.5,F99
J902,6649.5,F79
F9258,11314.5,I557
D2961,259,C874
H5355,258400,G825
C0798,1497.5,E484
C1587,23328,C690
C3983,858,F236
C7456,4416,F164
E1164,19932.5,D045
B18022,572.5,G371
D5275,376,H65
F8964,736,G059
B7338,1360,I49
G9343,1664,H291
B28833,489.5,F934
G9766,1792,E620
I4482,656.5,J77
F4653,2692.5,J631
E781,473.5,F376
B8858,722.5,C874
G0332,1136,J041
D3109,17498.5,H777
D8981,67,E233
F3062,508.5,I506
B1813,2064,C874
B4887,6016,B0465
B30361,700.5,I983
B09649,1936.5,J77
I9985,1120,B262
I6977,8994,G357
B14640,483.5,B24
C4288,2080,H363
G3725,416,G575
B17889,320,E340
E551,3693.5,H448
J639,307,H606
F058,1005,F609
B25208,950,B0491
D1711,7008,B900
J3510,576,H583
B06026,640,C276
B25529,384,E467
H5500,185.5,H233
I9451,393.5,D459
I5813,5862,F164
G1115,374,B0492
F5819,998,E036
I1514,3942,H986
G0438,1024,D248
C6227,252.5,F622
G9957,128,B110
F2954,1837,B683
B15672,1105.5,I251
C7024,4454,F749
B32802,540.5,F013
J1914,1216,D110
H4435,288,C874
F9174,2076.5,J741
D8297,6297.5,E885
J1786,5376,D626
B30726,757,I083
D7995,1728,B346
B23244,160,F795
E8382,1760,J86
B16905,3488,B2
E2653,640,G649
B19087,8640,G327
B26210,1920,G55
E735,640,E680
B17931,7392,B0083
B00753,1273.5,G102
D0649,185.5,F628
D8962,288,I199
E0258,620.5,E804
J129,761.5,B90
E2827,3040,B181
H6627,272,B765
B3979,224,B110
E5519,1224,J582
B27596,2592,H29
B31894,956.5,F622
F0460,412.5,F34
C2377,2275,J228
B20462,10499,E719
I2289,880,G97
G0723,726,I366
C3359,729.5,J07
H2006,960,D948
B28005,636.5,G439
I3592,144,D113
H751,560,I445
B25902,534,E621
B2559,11166,D009
C8068,6800,B887
B18233,320,G371
B06661,784,B713
H2587,6048,B90
B1279,1504,E631
J8767,3488,F282
G6852,63680,G226
I1613,1618.5,G192
E2987,2553.5,D328
E096,96,G718
I5081,793.5,C106
H7886,1849.5,D635
I8747,1280,E011
B30552,924.5,J281
C3802,508.5,I834
H0840,51840,H551
D6319,950,H192
B27561,396.5,G737
H5222,2596,C874
D5461,478,G313
B18003,2592,F267
D0815,4352,G389
H8920,1888,J333
D8888,540.5,H291
B4346,6745.5,B529
G2755,960,J865
G4812,973,E524
F1169,92.5,C432
J2119,704,G649
C3307,316.5,D24
B22085,761.5,I445
C9392,896,C088
D3443,1056,H623
G5957,1468.5,C874
B32190,512.5,G361
C6608,47936,E945
I3920,3398,C751
B06839,1468.5,C376
G2241,1494.5,C111
J9329,62289.5,B76
B11550,860.5,B187
I5025,918,F091
G210,27283,I915
I9474,3778.5,I323
F6576,340,H722
H2096,1084.5,I898
I8369,128,D995
C9653,37958,G878
E481,1030,E017
E63,416,G448
B783,96,B110
G4492,395,I579
B2980,5553.5,I968
G2797,4867,F267
B200,633.5,C344
B31489,1440,J301
C8708,614,E084
G3906,793.5,J735
G7132,153.5,C874
F8318,14371,D47
I2702,1629.5,F273
B12489,515.5,F972
B06930,473.5,B497
I968,380.5,F93
B27393,819,F622
H1605,2401.5,I312
F9248,29782,G239
E8323,685,G081
F9741,1248,I305
H2480,6877,B919
B17093,1128.5,J77
F9396,307,E325
I546,384,J826
D4794,8480,B712
E7419,15534.5,I483
D3951,2917.5,I127
H0305,27516.5,C331
B1540,242,F269
B30546,412.5,H34
D1054,988.5,G186
D764,944,E057
B09901,403,F559
I5682,249.5,E880
B20902,992,G181
H1994,156.5,J441
B02188,54400,C331
B107,5120,E049
J0479,2236.5,E702
B4114,2099,J778
B06953,2185.5,B417
J1881,672,I580
I7144,540.5,C432
E2412,457.5,B336
D0520,218.5,C637
B3613,8256,G108
C1084,1756.5,F757
G9751,1369.5,I121
H2236,1148.5,B64
J2438,47680,H551
J2229,1568,E227
G4755,9791,F134
J8285,4080,C563
F8120,604.5,E83
D7853,1593.5,H791
D4161,11456,G607
I6975,576,H219
C6743,665.5,H768
E954,2080,I251
C7840,921.5,G162
C9635,1184,F622
C7890,555.5,F403
B24010,640,I114
G6929,160,H037
G3397,5355,D577
G3979,43168,J38
H3930,2801.5,I324
I8800,214,H854
D8816,96,H775
B04594,633.5,I49
B09864,8601.5,H719
C3216,129.5,F13
B13947,1820.5,E936
F9984,624,C582
C4389,633.5,B116
B483,192,C841
E3042,92,J3
G7548,6240,H526
B15250,3930.5,D850
H5342,2876.5,D24
B0130,240,H203
D7019,409.5,G032
H3718,1212.5,B0511
J670,1913.5,B0330
G1223,1625.5,J861
B21750,3904,J015
B30297,316.5,C874
B28521,256,B969
J4844,6201.5,F036
C440,956.5,B0112
I8968,1600,B0015
B30288,1020.5,E936
B31449,15033.5,I097
I0820,70,H043
B01175,30368,H551
J6008,14576.5,C099
B956,761.5,J978
B25413,950,F03
G503,25248,D642
I263,928,B0211
B9578,470,B0215
E5191,4032,E76
B15323,4143,I599
E5507,915,B0092
C3087,560,I506
J1676,512.5,B732
C0370,518,F276
B03476,41.5,C874
D4046,848,B497
J1593,41283,B0331
I9673,1083.5,C874
E0159,1120,H279
B04055,9888,I986
I4646,105.5,H738
B1958,112,B457
B1326,544,C874
F907,1411,C996
E4471,185.5,J900
I5603,97,F325
D5887,456,C874
B00707,150,J463
C5733,2304,C829
C0988,3041,I890
I3338,1078,D447
D5802,128,B0088
E120,326,H834
D7847,1725,D132
J3313,325,I475
J2987,14368,G239
J7956,1520,I445
F4483,282,H467
B13,3200,J453
B21618,806,J546
B22461,2208,E253
I1002,5056,E646
E7037,1149,C874
E4247,1648,J749
E3801,569.5,B807
C4939,1126,I579
J1876,1017.5,H640
E5123,864,F655
B19898,422,C734
C8501,3456,J015
C279,23840,J234
B27019,1276.5,E231
J1146,1195,F655
E2231,2848,G239
I6550,38144,F208
D3839,2964.5,H753
E7995,2563,J074
E5802,1126,I579
E9396,144,J362
F0052,265.5,F655
D3437,412.5,J773
E4855,273.5,C874
C0725,4324.5,G493
B9662,777.5,F609
H7378,4448,C765
B08381,127680,D184
F351,2400,F622
J9777,576,I943
D5866,1852.5,G444
B3524,412.5,B287
E9456,825.5,D113
F1130,473.5,F376
E9752,896,I806
B11375,208,B457
H0594,1664,D404
I5321,1094,G017
E3598,1984,C655
G1239,526,H376
B27871,4896,J959
B7192,390,J31
B8864,729.5,D652
I6501,704,G258
D2421,1212.5,C996
F936,956.5,F251
E2099,384,J582
I3284,2844.5,B545
D1834,1232.5,J774
H4029,2197.5,C637
F7712,508.5,D844
I6391,921.5,E937
E0497,208,E340
I9825,1212.5,B732
D8867,316.5,F622
B28254,1827,E912
C6226,8360,D778
C5082,2556,C906
B29317,796.5,G518
C1001,1792,E198
J7536,2457.5,I121
B7210,19072,C167
B00413,74624,E313
B25199,2400,G456
H6180,1084.5,I931
I5971,1146,B0412
J28,17795.5,B0349
B8916,1369.5,B878
B17303,24320,B0340
B01519,83,F838
I8133,192,B798
B11902,1344,B996
B01593,416,D999
B10064,2432,G62
B05111,13728,J172
B18671,743,J30
H2128,768,C923
F8829,1033.5,F22
I2073,2275,J265
I3654,16000,E939
E8956,73.5,J900
B7821,291,B455
B5152,5097.5,F749
B3323,480,H05
I7701,1434,H791
J8056,96,F712
B19952,573,F972
I8282,1344,E27
C5246,14048,B194
B04237,15721.5,J789
H0446,2257.5,D701
B5082,380,H059
D9445,3808,G823
H7992,3139,I03
B20801,541,G339
B3518,992,G62
B4814,204.5,D055
B30032,554.5,G648
B00896,16576,B845
E1246,288,B892
D4759,14694,E924
B12195,832,F622
I7443,6774,G239
D867,601.5,C738
B01890,571,B0543
B6386,1856,C874
E7617,3024,H687
G1105,1664,E35
J2083,1664,C890
D8011,2553.5,D547
I2457,8078,D44
I5437,272,H466
F8053,748.5,B961
F5350,2208,J089
J9275,448.5,G648
C8512,489.5,F347
I3708,2307,F208
J6382,933,C874
B12032,12288,E933
D6421,28480,H455
B8547,12160,I407
B26066,636.5,H284
H6965,14062,I765
H1534,4462,C024
F1841,336,J450
B21169,588,H735
B2643,4540.5,C457
I3670,2720,J593
D8324,441.5,C845
C2568,409.5,I259
J4544,4752,H962
H3062,9440,B0097
B16860,26624,G108
B1506,2528,H048
C2352,3398,C417
H0727,1085.5,F276
B07108,1248,H284
B12929,2983.5,J789
F4303,1289,C868
B5956,90240,C953
B6270,547,B0412
B30180,921.5,B0189
H8225,1468.5,I825
H6188,688,E450
B9300,320,H455
E0610,1434,B0412
C2376,796.5,D484
H4338,3024,B876
B5069,14851.5,E924
B32737,2208,E778
J002,4547,C537
B1143,444.5,C994
B04377,698.5,I698
B19153,2032,B049
J2574,9272,D606
B19460,3952,B876
E5335,3616,I449
D290,1564.5,C634
C9855,3072,F469
J6195,3040,H59
B18655,2563,J723
D9295,887,C065
F3634,9840,G483
B00806,832,G371
B00112,896,G037
D9062,608,E418
B32703,12128,I052
B28820,2851,B207
B32464,252.5,G107
B658,486,H376
B06095,953.5,B329
I3009,1812,C874
B18524,19328,I817
C5479,6080,B0083
C9367,1913.5,B271
I9494,1180.5,H838
B28525,1156,F163
B3291,1370.5,B192
H0980,7328,J943
B24743,3136,H738
G0558,51,D248
D2208,7731,E719
B29032,448,I580
H0693,30400,E054
B28693,736,F943
G5277,2080,B102
B650,2304,F652
B06791,441.5,B892
B15759,2572.5,F434
B31843,1062.5,E988
H4016,8928,H878
C3078,4480,B979
F9037,252.5,C337
F0225,8608,E962
D9442,563,F622
B22023,1987,E434
D4567,3726,G347
D2891,224,C874
C3227,3081.5,D920
C2118,11808,J397
B19695,1913.5,B0412
B19445,864,H885
G851,1756.5,I606
F039,1210.5,J68
H3390,6827,J259
J6794,896,C106
B0102,371,H998
B831,1276.5,D064
B6356,10880,H207
E6670,345.5,B945
B2418,1248,B0025
B29353,29.5,J839
F0330,1859,C364
B26071,518,F916
B1466,1888,B876
B18011,38637,B422
D3678,2144,C987
B29328,124.5,C510
B04727,348.5,I834
B4657,1774,B923
G6026,22880,C725
I5292,633.5,J458
D1116,8694,C874
F4667,3836.5,F403
E3112,630,E621
B01426,1387,B137
D1120,224,D151
B10387,2560,G97
B16107,348.5,C948
F0164,140.5,J07
B04173,960,H351
B20365,1296,J225
J9146,761.5,C349
F7700,67,H735
B31541,1523,H862
B12533,412.5,E824
E8459,1152,J77
J3418,39521.5,J174
B24031,313.5,F972
H4067,22656,B0083
B10647,336,I411
C8319,83,J07
B12697,25888,B0478
B10308,435,H238
G4402,1384.5,F609
C2338,6772.5,B405
I9675,11571.5,F690
E3946,13382,E924
B32766,633.5,C106
B8094,2076.5,E337
H1515,2908.5,F267
G0448,25,B0344
H8239,16706,B417
J3441,5408,F164
C1741,252.5,B0294
B1024,358,G441
J7625,5824,H668
B11308,185.5,B0424
J4409,800,I834
B9079,480,B0426
E9918,601.5,H452
B23750,7724.5,I932
B15973,2505.5,C417
I1721,905.5,H768
J9452,544,B0019
D0530,288,I170
B3895,1614,I03
B25871,1072,F622
B23041,1033.5,C874
G881,3104,D517
I4367,1920,D556
D3327,1248,E924
C4054,156.5,I411
J7481,832,E371
F4117,345.5,H069
J8583,1596.5,I392
B15899,949,C510
B9384,793.5,D766
B07602,77.5,B24
B30042,272,H455
J548,2044.5,B0090
J9921,877,E683
C850,1116.5,C874
B27584,3161.5,C874
J4625,46742,C607
E5765,5731,F276
C1649,608,B0417
I5818,1548.5,C87
B4385,1248,B0355
B32162,1130.5,G0
B1053,1869,E036
I2626,3136,B0036
J9587,604.5,G186
J2267,1173,G0
B09933,633.5,B503
B24392,691,H059
E9661,4780.5,D842
I4332,704,C814
D2610,2304,E422
D3232,511,C447
B11224,1252.5,I990
I9057,800,C616
H618,8928,D278
D2465,921.5,H428
B02493,64873.5,D184
I6358,28918,G483
F9319,441.5,C845
B02661,1248,J650
D0538,1116.5,B0324
C5719,796.5,C134
B11163,1725,B713
B12852,6080,G122
I0500,489.5,J498
F4634,976,G898
E0599,649.5,E545
B16234,529.5,I802
F1508,281.5,J498
I6637,3040,I639
F4197,700.5,C874
G533,96.5,H209
E7512,751.5,E336
G6896,697.5,C106
B25232,1273.5,I517
B14554,7180.5,E597
J1239,6368,E497
B26310,25248,E986
D1312,97920,G941
G8325,956.5,B934
I3553,92032,D642
D8259,3155,D009
B24660,1434,B0412
B22568,1248,F690
E7305,1196.5,B694
B3064,310,J362
D767,1126,I600
I3092,8968,G459
B01116,1149,C455
D6896,7648,G827
G3402,92.5,D521
H5406,1616,J179
B07374,4440,J896
E5211,7200,J015
I0315,896,C106
C1033,31680,G827
I6215,2176,C874
B06986,316.5,F700
C8474,35136,C331
F122,768,C923
G7264,1120,J593
B30120,4768,B562
B10402,3936,E597
J7690,572.5,I31
D7610,476.5,C719
F8794,192,H455
B8768,2979,E701
E9722,20176,H034
B17954,3808,F52
B30791,374,I386
J8385,2721.5,F516
B20181,1116.5,H030
B08567,905.5,G323
G6342,489.5,B137
D2993,2080,H455
F0582,921.5,G080
I2431,1239,B923
G8438,249.5,E252
C5659,780,H233
E0617,864,E552
J0224,5408,B0304
B32725,5088,F432
H0587,6880,E641
F105,14182,E967
B17124,1049.5,I600
H7214,806,H428
J9534,704,C814
B1217,2720,C240
I6791,861,G822
E8877,1017.5,B0222
E564,2816,I721
G3694,4096,C959
F0104,608,H422
E2244,889.5,F049
G0349,316.5,C719
H3134,791,H65
G6999,2528,J742
D5940,156.5,J441
J6907,4768,B240
B18196,3104,B346
G59,480,H241
I3424,1210.5,I251
D588,4004,J487
B15177,5760,B845
E5567,2616,G498
D6543,2791,B754
J2617,156.5,C106
F5899,756,H632
B01671,563,E91
J033,12457.5,I765
G818,457.5,H233
E7622,273.5,D578
G7933,3456,I49
B00711,512,D962
F2022,1020.5,B406
J2934,912,I411
B00679,708,B0541
H3394,531,E545
I2682,1760,J041
I3121,1596.5,C182
B21150,24608,I052
J6030,5280,I009
J9208,380.5,F433
B16264,4841.5,J086
B01395,508.5,B2
C6345,480,B457
B20239,76,G192
D8328,1149,G898
B2134,12160,J113
B9512,5408,E986
J4014,796.5,I976
D8715,6700.5,D842
B23954,25779,B76
H1720,2416.5,I677
C8215,80000,H470
J4822,448,G523
H1459,1273.5,D164
B0544,3712,G641
B09397,3648,F403
E1419,1980.5,G827
B26161,8928,F164
J2798,1120,H284
J93,1088,H400
D4374,502,D101
D114,37219,B0099
B04968,2867,B073
I7269,924.5,H295
B32515,25568,C953
B728,3168,J222
F3361,17625.5,J789
D9638,12736,E554
J4256,13005.5,G924
B30537,599,F35
F1112,508.5,E21
G2121,9568,J279
D3051,5728,H40
G9617,2528,B0524
H2103,2284.5,I324
B23815,320,D151
B29771,3168,G673
B00024,19168,E540
B2632,633.5,H923
D0635,16280,H329
I5419,526,H376
E7922,512.5,F13
B05227,2393.5,D680
I5153,3313.5,B0220
E6944,1212.5,F622
B3351,412.5,F251
B09596,5904,B032
E9103,835,F611
B1512,47155,E328
D7869,1753.5,I121
E953,2304,C106
B30649,736,H885
B09218,4262,F269
D8380,23372.5,H760
J3737,76.5,F45
I2630,5088,H43
I4860,1920,B457
B10500,484,J77
B28660,1913.5,I245
B05780,2140.5,B0170
D4674,3808,J939
B11545,380.5,J227
H1793,416,J583
B2169,1600,C710
B12121,4196,B405
D0991,4768,C483
B07033,688,D925
G12,182,G371
I885,1600,I36
B1387,1976,F276
G8149,598,D055
F4301,1052.5,F663
B3878,3033.5,F806
D932,10595,G483
D2081,2553.5,I069
J9575,717,D934
F6052,892.5,C874
B4719,4115.5,G659
B6576,1728,E620
E7639,24000,G077
B7163,608,B0444
C0982,576,C724
B17560,601.5,F897
B18583,524,F420
B13245,2560,J432
D0782,1596.5,B0541
C8191,12262,F164
B06858,1094,I127
G118,1002,F049
D547,5440,D874
D3335,1641.5,C493
H7679,15936,H89
C9684,25.5,C432
I9947,15204.5,F036
D7238,3481.5,C874
B24382,4380.5,H885
F7752,1276.5,B0336
B05056,601.5,G323
J859,12128,E646
J383,905.5,H768
E312,380.5,H277
J3682,12768,D642
J881,76.5,C874
B23989,160,J141
G7105,858,E692
B3095,9518,I324
B21095,33324.5,E924
J5770,1097.5,G318
E1200,796.5,J470
B8630,9440.5,B270
G0313,1120,F890
J4536,2112,E911
B08094,160.5,C369
J220,379,I560
F9858,456,C874
B4830,313.5,I607
H8286,5155,F276
H5264,166,B0170
F4295,1107,F810
D4427,6080,B346
B4718,11283,B112
C8836,860.5,B065
F520,2528,F76
F0740,1725,J553
B16513,1568,E620
B12936,4707,B0167
D8569,704,I542
I6745,1152,B976
D4565,1593.5,C183
D4019,70,J839
B24192,1836.5,D528
G304,382,J520
D7403,1149,J068
B08107,16288,B0478
F4947,8553.5,B270
H2062,16192,G932
C5319,1568,H63
E6826,15676.5,E049
B12979,576,D92
C4591,190,B24
J4650,1248,B0453
J6998,11328,J015
B30712,4448,C128
H2710,190,E601
J3612,608,D24
D7261,240,D055
I06,320,H517
J4283,10528,J314
D9500,864,D055
G924,6201.5,J086
B08719,1491.5,F611
C4823,1024,H069
I6327,6374,C626
F8564,1368.5,C241
F5528,85507,G867
C2257,316.5,H631
B31187,1408,F798
G7037,1888,E265
B01314,7328,G827
B07095,1809,E915
G1111,928,F611
H1805,1120,D674
E1256,2010,B0412
H5853,2944,F622
D087,172.5,C191
J0223,74240,H187
H2820,514,B732
B26989,1094,D304
D8400,1248,I517
B7937,866.5,D265
B16961,304,D604
I8785,432,B93
G3073,4038,F403
B27913,1642.5,B0460
D9624,1568,B684
E7309,21020.5,G239
I7547,2526.5,J244
F9856,858,D462
D1167,3456,F547
E0014,1248,J010
I2664,3139,B514
H068,928,J943
B13331,27200,G878
H9999,8288,J227
B00280,480,C199
H3782,763,E741
H6197,7040,D631
B05057,5792,H114
B11826,2528,J181
B6615,6400,F208
D582,4582,G295
I3492,2553.5,C500
B08043,3686,B0412
G7286,12568.5,D009
I7022,409.5,E598
B3459,8416,B0167
H5101,178336,D642
D2458,2380,J041
B9445,284.5,B496
E5113,857.5,F061
G2765,47008,C331
C4387,2256,E017
D780,25833.5,B119
D5272,1462,D248
I9615,2240,J809
H78,240,E467
F2173,6480,I05
B28,136320,C396
B14385,153.5,E324
D7669,1276.5,H607
I8984,2713.5,D634
B26584,544,C935
C8959,890.5,B945
J9889,3418,G598
B23769,1987,E060
H607,604.5,B610
D3446,1434,J776
E4039,898.5,F99
F1146,2304,G762
J5806,1216,F740
D5714,839.5,E686
C2425,268.5,D575
B15828,3584,J410
G5176,832,C356
F8066,220.5,H423
F1274,3328,J008
J8551,1758.5,J321
F7567,220,C447
F9063,1307,J506
G5048,1293,B003
J1210,640,F45
D4861,3616,H551
B11189,441.5,D113
E8880,1593.5,C106
G9537,252.5,B0170
C0473,105.5,F902
D4703,3600,H608
E7693,618,J77
H474,1296,F609
J4879,11705,I310
B17179,33919,C637
G4121,16928,C376
B24565,912,J028
E9689,1187,I435
B0231,1472,I557
B16922,1146,H292
H4000,24928,J314
C9834,4550,I127
F0820,10848,J010
F1247,3571,E998
B00471,1020.5,D635
D6901,18880,I817
H0717,16560,C874
D5639,2745.5,E967
C475,316.5,I698
B4626,2396.5,G144
B1830,156.5,C106
B30314,9708.5,C162
B14969,956.5,B246
B27262,2176,H631
J7609,5244.5,E986
J836,49280,H551
G1234,1142,C874
B1314,2917.5,I127
B31847,304,J839
E1030,928,H284
F3764,144,J3
J9375,8736,H526
I756,12096,E250
B0795,13888,F144
B00538,134,G387
J9831,953.5,C106
D3914,2301,B0484
B18926,1276.5,D328
B13681,860.5,I834
B6564,1753.5,C106
D0791,36256,C086
F4360,96,B427
B4261,416,H455
B0345,992,D247
H0261,13708.5,C099
B4577,3522.5,G364
J4629,6120,E282
B1634,7040,G456
B21555,161697.5,B0331
B16742,31889.5,G878
E8957,16192,C086
B19008,1276.5,B174
I5067,252.5,G003
B29062,1280,H31
I1533,5561.5,C970
G4518,864,F276
B21291,384,J583
F1915,627.5,D113
B06232,231,B0304
H1154,42592,D642
C0308,7008,I536
B09094,2848,I890
H9656,928,D928
C4903,1248,H284
G9839,4284,G0
H8775,1689.5,B923
F8462,1238,I990
G6987,508.5,B207
F2038,832,G847
B26068,3008,C642
I1846,437.5,F601
B31720,288,H455
H7202,2513.5,D528
B15608,1971,C470
B20287,28096,B845
D7149,2848,C874
G2885,633.5,I522
B06258,1793.5,C22
F980,649.5,J77
F6910,2759.5,I324
B07267,601.5,G102
G412,764.5,J226
J1130,2140.5,E998
E5590,988.5,G62
B01223,1884.5,C996
C1474,1920,B0118
J4662,1628.5,D934
I6133,3100.5,B447
B09421,9878,H962
C4034,732,F622
J84,1273.5,C07
G411,732.5,D447
H3358,307,E862
C3745,588.5,H982
B4403,2602.5,F655
B06862,601.5,F168
G5798,700.5,E65
D0912,1411,D53
E1879,16777.5,I435
B23329,1068,B24
H2973,304,H376
I6575,14560,J344
B1101,3488,D439
C2797,700.5,F299
C6363,467.5,H233
E0737,1833.5,G000
C8796,909,E140
E4248,1264,D85
H6992,384,E329
J1487,1152,B0414
B20762,411.5,I956
F0485,24000,G239
G4375,441.5,G106
D120,720,B0271
G7257,1008,I764
C9166,640,H707
D0443,1497.5,C874
H9699,2688,B063
B32202,2556.5,J107
F0419,8288,H551
B8226,2400,B0099
I8472,743.5,B028
B25377,1060.5,J270
I7065,138211,G005
E3758,7840,G77
I4019,1097.5,C840
B26513,4512.5,B946
D9440,636.5,C874
B29262,1305.5,H729
C7990,1462,J015
F8244,1195,I083
D4260,541,B732
B28307,4317,J723
B3993,887,E95
D9030,5616,H63
B16552,2592,C97
C93,732.5,G186
J1000,1273.5,I191
D0066,5024,H884
E2183,2492.5,D062
E9008,896,G037
H2711,2624,H069
E8043,508.5,E344
H6993,1280,F056
B09033,937,D125
E3818,128,J723
B24761,5568,B0333
B11429,1987,C537
I0793,11705,C874
D3067,2010,C002
B21494,476.5,G186
J2085,591,F921
B00990,31968,I052
J6439,1724.5,C455
G9501,1824,D055
B14183,88704,H92
H2130,12448,G883
B31253,1801.5,B0316
B20005,409.5,B945
H6644,412.5,D581
B14594,659,I022
B21017,448,H577
H4296,7099,B461
D9515,896,C814
B1084,416,I41
I4783,1593.5,B247
I813,17600,C086
B18781,240,D575
B0176,1612.5,I118
B16602,400,H267
G7024,743,J77
H1674,288,H071
B04294,783,D667
J7641,2784,J015
B22655,2848,D373
B0177,4677,B0400
I895,9920,B0333
G5540,460.5,J822
D0089,2376,D65
E9410,2041.5,G978
J0896,1543.5,C270
C9935,619.5,I909
C3660,2592,G980
H9406,1440,J041
B13837,818.5,D766
B32283,2048,C829
G6583,66560,J314
I6291,205,G264
B03054,21696,D786
J5767,432,E645
B28819,3008,D642
B2263,316.5,G498
B19613,138,J141
F5290,11712,E646
E3668,2460.5,F783
D0835,1840,G751
C2786,896,D231
B4204,934,D055
H098,7888.5,I310
F3025,19008,G483
F7087,15968,D881
H5598,188.5,G107
B09654,828.5,G737
B9615,784,G164
J0593,508.5,H300
B15716,915.5,E524
J7733,1338.5,C065
H0832,896,C846
B12534,1360,G751
E4162,5088,B678
D8403,508.5,G681
B06746,212.5,E064
J5815,864,G251
B4254,1264,F622
B21889,1440,I127
B13701,17568,E615
B30483,563,B875
H5764,2240,F622
E6031,1094,G641
B32077,16,C874
J3391,3168,C475
E0982,1660.5,I206
E9363,476.5,I834
E3700,2278,D528
I7642,1248,G825
B28978,3616,G104
I2380,1200,E631
F6276,2171.5,H127
G1576,2752,B0486
J3350,36192,I915
E1029,9024,G221
G002,103864,D184
G3348,2448,F276
H1602,813,C369
B23478,13824,H02
J1132,316.5,B0304
I3029,17920,H63
I2215,1338.5,C065
G5942,768,C106
B09680,1568,H284
B03293,3168,B2
B04215,20800,J314
G7865,25.5,D880
I8539,2340.5,C874
H0253,636.5,B155
H3566,1344,B0475
B03484,1888,B0025
E6691,52480,C427
B25303,10886,I101
H2438,1468.5,H701
B9731,83196.5,J606
C3897,444.5,G870
B26521,19808,F637
B2132,489.5,E93
D5470,592,G186
B4240,1307,I305
B19023,2589,J728
D0528,24307,H760
B12465,768,G031
B01713,832,D062
H0949,4003,B619
J1067,835,D49
H5179,423,B732
B2798,384,E909
B14561,1440,I374
B00877,1149,G898
B08681,1238,C277
J3448,411.5,G921
G5161,1146,B0412
E8912,480,B798
I2318,412.5,J368
H7811,13920,H675
B01453,13587,B270
E0906,352,C057
C8229,476.5,H738
I6886,547,C874
B28668,2851,J641
F2630,304,G186
J1159,32928,C331
B31100,1049.5,J727
H8289,478.5,C874
B3032,1238,B224
B05892,2393.5,C106
J9353,2208,E778
B2952,6720,B0191
B17304,3508.5,I932
H7355,1789,C196
E9905,409.5,E91
H133,384,D899
D9625,1149,G898
E2261,14976,E719
F3037,15534,G878
J109,18656,C086
B27605,2140,B923
C8403,42912,H551
J0830,1043,B192
D5172,752,I506
B04002,3513.5,I121
E6198,288,E569
G2215,6364.5,B119
I3250,2301,H246
B2431,91200,J604
C1049,11808,E986
E6331,316.5,D24
E9798,24608,I052
B13776,576,C768
B20819,576,H52
E7233,210.5,J77
C6213,953.5,F420
E7654,4172,I609
C8869,160,H043
D0521,8896,F469
B06578,36420.5,F036
H2482,636.5,F251
B7481,592,D646
B5493,4800,F622
B21226,1596.5,E833
C7951,2534,F067
F8848,237,D399
B5389,348.5,B0247
G1265,1120,B076
I6484,50812.5,J397
B19070,19820.5,B0331
J8996,764.5,G597
E46,6612,J789
B26242,970.5,I606
B7144,656,D055
G8465,13408,C874
F5500,765,G295
D9088,4678,F036
C0912,1913.5,B0412
B29593,374,C578
G4706,1368,E701
B16436,4320,F276
H3488,252.5,B0240
E3374,368.5,D578
C0565,6433.5,I310
G2296,1152,I066
J7151,21440,E872
I5891,2848,F276
F0402,15360,B168
B0727,2098,E591
E8639,3708.5,E669
I5141,656,C874
E1304,41568,J619
H075,1987,H541
D8055,6688,C874
E0482,3488,J015
D8282,2531.5,D615
F6625,2688,B213
F6470,6262,F208
C0628,5216,B0083
G0519,26784,D642
I6066,2262,E967
C078,12236.5,C099
B13160,1584,G201
I3761,736,J879
H8740,2010,I179
H5839,8288,I994
J6753,205,G908
B06980,861,G898
G1069,2201.5,C21
D697,912,H936
F487,11392,G483
B8424,29388.5,E924
H9163,7833.5,F395
B24407,43296,B845
B14428,1433.5,H08
F6850,2822,F75
B09337,953.5,C106
B7099,179,G749
B1811,432,I909
C0972,800,I046
J1435,18240,E282
F4540,1196.5,I600
G7085,1799.5,F609
B22962,1771,H587
C5834,560,G077
I8700,489.5,G201
B31114,7392,F622
D8855,62451,B76
J633,569.5,C176
I4104,313.5,H797
B10807,3040,I879
F8123,1104,H532
E9369,3261,H462
E7279,2784,I765
C0015,2323,I695
I6657,3150,F420
E7187,13280,J172
B31849,1792,B663
J2651,1628.5,B0541
B25419,8350,F036
G6113,1224,E952
D2086,988.5,C802
D6620,697.5,B875
