UNIQUE_ID,Rev_17_GeoPod,Rev_17_B,Rev_17_C,Vol_17_GeoPod,Vol_17_B,Vol_17_C,Rev_17_GeoPod_Logistics,Rev_17_GeoPod_HR,Rev_17_GeoPod_Finance,Vol_17_GeoPod_Logistics,Vol_17_GeoPod_HR,Vol_17_GeoPod_Finance,Vol_17_Death_Event,Vol_17_Birth_Event,Vol_17_COA,Vol_17_COA_Win,Rev_17_D,Rev_17_E,Rev_17_F,Rev_17_G,Rev_17_H,Rev_17_I,Vol_17_D,Vol_17_E,Vol_17_F,Vol_17_G,Vol_17_H,Vol_17_I,Ind_2013_pushback,Ind_2014_pushback,Ind_2015_pushback,Ind_2016_pushback,Ind_2017_pushback,DataCorp_Market_Share,Major_competitor_market_share,Other_competitor_market_share,Tenure_months,Market_Segment,Sub_Segment,Sales_Person_Jun_17,RSM_Jun_17,Director_Jun_17,VP_Jun_17,Sales_Person_Dec_17,RSM_Dec_17,Director_Dec_17,VP_Dec_17,Discount_17,Count_Entities,Count_Jurisdicion,Price_Point,Vol_16_GeoPod_Logistics,Vol_16_GeoPod_HR,Vol_16_GeoPod_Finance,Vol_16_D,Vol_16_E,Vol_16_F,Vol_16_G,Vol_16_H,Vol_16_I
69297,1312.5,0,0,7,0,0,266,0,1046.5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,103,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.3,6,2,-0.25,1,5,0,0,0,0,0,0,0
69305,3431.19,0,0,14,0,0,328.59,0,3102.6,1,1,12,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,157,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0.14,13,1,-0.07,1,17,0,0,0,0,0,0,0
69311,4149.18,0,0,35,0,0,153.87,0,3995.31,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,215,Large Business,Multinational Banks,SP47,M2,D2,VP 2,SP47,M2,D18,VP 1,0.6,34,34,-0.46,1,34,0,0,0,0,0,0,0
69317,13237,0,0,45,0,0,380,0,12857,1,1,43,0,0,0,0,164,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0.81,0,0.19,64,Large Business,Credit Unions,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0,26,16,0.24,1,42,0,3,0,0,0,0,0
69342,3201.5,308.75,2500,12,1,1,361,0,2840.5,1,1,10,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.11,0.05,176,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.05,5,7,0.01,1,3,0,0,0,0,0,0,0
69399,3802.01,203.87,1975,21,1,1,238.37,0,3563.64,1,1,19,0,0,0,0,478,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.94,0,0.06,45,Large Business,Investment Firms,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0.37,16,8,-0.23,1,19,0,12,0,0,0,0,0
69401,1418.4,0,0,6,0,0,342,0,1076.4,1,1,4,0,0,0,0,97,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,187,Large Business,Investment Firms,SP113,Unassigned,Unassigned,Unassigned,SP113,Unassigned,Unassigned,Unassigned,0.1,5,2,-0.07,1,4,0,0,0,0,0,0,0
69422,8201.4,0,0,43,0,0,246.58,0,7954.82,1,1,41,1,6,0,0,0,0,0,673,0,21200,0,0,0,675,0,1,0,0,0,0,0,,,,265,Large Business,Multinational Banks,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0.35,11,11,-0.19,1,34,0,0,0,0,0,0,1
69425,3071,0,0,11,0,0,380,0,2691,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.57,34,Large Business,Multinational Banks,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0,6,7,0.13,1,9,0,0,0,0,0,0,0
69433,17404,0,0,62,0,0,361,0,17043,1,1,60,0,1,0,0,226,135,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,SP126,M9,D7,VP 2,SP126,M9,D10,VP 1,0.05,8,25,0.34,1,52,0,0,0,0,0,0,0
69440,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,702,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.64,0,0.36,178,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,6,0.07,0,7,0,3,0,7,0,0,0
69491,3968,0,0,14,0,0,380,0,3588,1,1,12,0,0,0,0,175,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,,,,131,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,10,0.1,1,12,0,13,0,0,0,0,0
69510,7244.08,0,0,67,0,0,138.93,0,7105.15,1,1,65,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.92,0,0.08,63,Large Business,Credit Unions,SP33,M2,D2,VP 2,SP33,M2,D18,VP 1,0.63,4,43,-0.38,1,55,0,0,0,0,0,0,0
69531,1154.54,0,0,6,0,0,278.38,0,876.16,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.43,167,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.27,4,2,-0.26,1,4,0,1,0,0,0,0,0
69544,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,605,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,3,0.07,0,7,0,0,0,0,0,0,0
69565,19730.9,0,0,95,0,0,266,0,19464.9,1,1,93,0,2,0,0,245,0,0,1415,0,0,3,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,112,Large Business,Multinational Banks,SP18,M16,D13,VP 2,SP18,M16,D18,VP 1,0.3,19,34,0.15,1,90,0,9,0,0,1173,0,0
69570,4621.75,0,0,17,0,0,361,0,4260.75,1,1,15,0,1,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.44,0,0.56,117,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.05,16,1,0.01,1,15,0,1,0,0,0,0,0
69645,53357.2,0,0,276,0,0,494,0,52863.2,2,2,272,5,25,1,0,720,0,0,151,0,45333.33,192,0,0,232,0,0,0,0,0,0,0,,,,95,Large Business,Credit Unions,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0.35,154,27,-0.01,1,138,0,45,0,0,0,0,1
69659,4342.05,0,0,17,0,0,339.15,0,4002.9,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.14,141,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.11,2,15,-0.05,1,15,0,0,0,0,0,0,0
69678,615.75,0,0,6,0,0,148.47,0,467.28,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.61,4,3,-0.6,1,4,0,2,0,0,0,0,0
69691,25840.03,934.86,0,181,6,0,182.17,0,25657.86,1,1,179,6,15,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,,,,22,Small Business,,SP71,M21,D17,VP 2,SP122,M17,D1,VP 1,0.52,117,33,-0.2,1,202,0,0,0,0,0,0,0
69742,1779.28,0,0,13,0,0,184.28,0,1595,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,172,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.52,8,3,-0.48,1,11,0,9,0,7,0,0,0
69744,8591.86,0,0,37,0,0,301.06,0,8290.8,1,1,35,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0.8,0,0.2,35,Large Business,Investment Firms,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0.21,35,2,0.1,1,31,0,12,0,0,0,0,0
69771,4637.28,0,0,29,0,0,208.47,0,4428.81,1,1,27,4,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.59,0.36,,Large Business,Multinational Banks,SP28,M11,D8,VP 2,SP82,M14,Unassigned,Unassigned,0.45,6,23,-0.3,1,5,0,3,0,0,6,0,0
69774,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,118,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.02,1,4,0,1,0,0,0,0,0
69791,3370,0,0,12,0,0,380,0,2990,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,168,Small Business,,SP23,M6,D4,VP 2,SP23,M22,D1,VP 1,0,4,4,0.1,1,10,0,0,0,0,0,0,0
69796,2444.64,0,0,12,0,0,0,0,2444.64,0,0,12,12,0,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.22,0,0.78,68,Small Business,Small Business,SP24,M16,D13,VP 2,SP24,M16,D18,VP 1,0.32,12,8,-0.25,1,69,0,0,0,0,0,0,0
69815,3071,0,0,11,0,0,380,0,2691,1,1,9,0,0,0,0,249,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,55,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,10,0.07,0,9,0,0,0,0,0,0,0
69823,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,174,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,6,0.07,1,6,0,0,0,0,0,0,0
69838,2181.27,0,0,8,0,0,381.27,0,1800,1,1,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,190,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,7,1,0.07,1,6,0,7,0,1,0,0,0
69843,1906.07,0,5000,8,0,2,333.17,0,1572.9,1,1,6,2,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,224,Large Business,Credit Unions,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0.12,7,1,-0.01,1,6,0,0,0,0,0,0,0
69848,11742,0,0,40,0,0,380,0,11362,1,1,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.4,0.07,51,Large Business,Investment Firms,SP106,M12,D9,VP 2,SP106,M12,D5,VP 1,0,38,3,0.39,1,27,0,0,0,0,0,0,0
69884,5762,0,0,20,0,0,380,0,5382,1,1,18,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,104,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,2,16,0.08,1,15,0,0,0,0,0,0,0
69906,6249.1,0,0,22,0,0,0,0,6249.1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,240,Small Business,Small Business,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0.05,5,10,0.25,0,23,0,9,2,0,0,0,0
69976,5348.14,0,0,36,0,0,176.86,579,4592.28,1,2,33,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,180,Small Business,,SP26,M21,D17,VP 2,SP26,M17,D1,VP 1,0.53,21,15,-0.37,1,34,1,0,0,0,0,0,0
70052,68962.5,292.5,0,257,1,0,342,0,68620.5,1,1,255,19,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,32,Small Business,,SP115,M21,D17,VP 2,SP115,M17,D1,VP 1,0.1,183,25,0.63,1,234,0,0,0,0,0,0,0
70119,95146.42,0,135625,1063,0,55,113.73,173.29,94859.4,1,2,1060,56,22,0,0,26222.1,0,44451.68,327,0,0,525,0,498,0,0,0,0,1,0,0,0,0.99,0,0.01,34,Large Business,Investment Firms,SP121,M12,D9,VP 2,SP121,M12,D5,VP 1,0.7,296,49,0.13,1,1089,1,216,0,456,0,0,0
70131,1420.25,0,0,5,0,0,0,0,1420.25,0,0,5,3,0,8,0,376,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0.02,0.73,0.24,,Small Business,Small Business,SP109,M20,D15,VP 2,SP109,M4,D16,VP 1,0.05,4,3,-0.02,1,17,0,0,0,0,0,0,0
70136,4356.2,117.3,0,36,1,0,0,579,3777.2,0,1,35,1,0,0,0,450,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0.94,0,0.06,267,Large Business,Credit Unions,SP27,M11,D8,VP 2,SP27,M11,D10,VP 1,0.64,1,35,-0.54,0,36,1,1,0,0,1,0,0
70137,2760.95,0,0,13,0,0,285.95,0,2475,1,1,11,1,0,0,0,495,0,349,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0.5,0.43,0.07,44,Large Business,Credit Unions,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0.25,11,3,-0.08,1,9,0,0,0,0,0,0,0
70179,2691,325,0,9,1,0,0,0,2691,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.82,0.05,0.14,128,Small Business,Small Business,SP113,Unassigned,Unassigned,Unassigned,SP113,Unassigned,Unassigned,Unassigned,0,2,6,0.07,0,8,0,0,0,0,0,0,0
70225,1185.2,0,0,7,0,0,240.2,0,945,1,1,5,0,0,0,0,820,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0.56,0,0.44,218,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.37,6,2,-0.33,1,4,0,0,0,0,0,0,0
70239,5189.85,0,0,19,0,0,361,0,4828.85,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,37,Small Business,,SP2,M6,D4,VP 2,Unassigned,Unassigned,Unassigned,Unassigned,0.05,17,8,0.04,1,18,0,0,0,0,0,0,0
70285,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,172,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,5,0.02,0,5,0,0,0,0,0,0,0
70297,6042,0,0,22,0,0,361,0,5681,1,1,20,0,0,0,0,495,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.92,0,0.08,172,Small Business,Small Business,SP25,M9,D7,VP 2,SP25,M9,D10,VP 1,0.05,10,4,0.25,1,20,0,0,0,0,0,0,0
70339,3059.7,0,0,32,0,0,120.74,183.96,2755,1,2,29,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,180,Small Business,,SP104,M15,D12,VP 2,SP104,M10,D1,VP 1,0.68,11,11,-0.5,1,11,1,1,0,0,0,0,0
70342,2064.94,0,0,8,0,0,360.94,0,1704,1,1,6,0,0,0,0,703,0,0,2,0,0,22,0,0,2,0,0,0,0,0,0,0,0.9,0,0.1,135,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.05,7,1,0.01,1,7,0,13,0,0,0,0,0
70357,11080.35,0,0,54,0,0,264.35,0,10816,1,1,52,1,0,0,0,19,0,0,6,0,13000,17,0,21,0,0,2,0,0,0,0,0,0.04,0.01,0.94,,Large Business,Credit Unions,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0.3,1,27,-0.02,1,52,0,1,0,0,0,0,0
70362,3071,0,0,11,0,0,380,0,2691,1,1,9,0,0,0,0,679,210,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.82,0,0.18,172,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,2,10,0.08,1,7,0,0,0,0,0,0,0
70395,19242.45,0,0,216,0,0,113.11,172.34,18957,1,2,213,1,4,0,0,230,0,0,10,11300,0,4,0,0,10,2,0,0,0,1,0,0,0.97,0,0.03,46,Large Business,Credit Unions,SP35,M16,D13,VP 2,SP35,M16,D18,VP 1,0.7,50,51,-0.26,1,210,1,13,0,0,0,1,0
70427,67868.07,821.76,10100,1078,12,8,80.07,0,67788,1,1,1076,43,53,0,1,84612.43,0,6900,60,0,0,1593,0,138,32,0,0,0,0,0,0,1,0.91,0.01,0.08,188,Large Business,Investment Firms,SP42,M7,D5,VP 2,SP42,M7,D5,VP 1,0.79,751,26,-0.18,1,1025,0,1696,0,26,0,0,0
70451,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,5,0.02,0,5,0,0,0,0,0,0,0
70515,21856.66,0,0,122,0,0,229.06,0,21627.6,1,1,120,0,6,0,0,2525.95,0,0,374,7960,0,22,0,0,375,3,0,0,0,0,0,0,0.89,0.08,0.03,14,Large Business,Investment Firms,SP34,M12,D9,VP 2,SP34,M12,D5,VP 1,0.4,16,44,0.35,1,111,0,51,2,0,113,2,0
70541,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,495,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,25,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,9,1,0.07,1,8,0,0,0,0,0,0,0
70617,5164,0,0,18,0,0,380,0,4784,1,1,16,0,0,0,0,408,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,108,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,5,10,0.08,1,16,0,0,0,0,0,0,0
70652,18572.16,0,0,133,0,0,178.45,0,18393.71,1,1,131,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.68,0,0.32,147,Large Business,Investment Firms,SP59,M12,D9,VP 2,SP59,M12,D5,VP 1,0.53,98,3,0.05,1,129,0,0,0,0,0,0,0
70676,8521.5,0,0,30,0,0,0,0,8521.5,0,0,30,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.84,0,0.16,174,Large Business,Credit Unions,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0.05,2,25,0.18,0,29,0,0,0,0,0,0,0
70684,18824.25,0,0,67,0,0,361,0,18463.25,1,1,65,0,1,1,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0.59,0.05,0.36,107,Large Business,Credit Unions,SP120,M19,D14,VP 2,SP120,M18,D18,VP 1,0.05,47,12,0.54,1,67,0,0,0,0,0,0,0
70723,4566,0,0,16,0,0,380,0,4186,1,1,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,78,Large Business,Credit Unions,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,12,6,0.11,1,11,0,0,0,0,0,0,0
70740,12639,0,0,43,0,0,380,0,12259,1,1,41,2,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,29,Small Business,,SP135,M21,D17,VP 2,SP135,M17,D1,VP 1,0,21,12,0.36,1,29,0,0,0,0,0,0,0
70742,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,108,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,125,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.07,1,5,0,1,0,0,0,0,0
70795,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,169,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP61,M3,D16,VP 1,0,5,3,0.07,1,3,0,0,0,0,0,0,0
70797,7177.93,0,0,52,0,0,177.93,0,7000,1,1,50,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,,,,38,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.53,3,49,-0.25,1,50,0,0,0,0,0,0,0
70811,23767.78,0,0,103,0,0,285.72,1449.7,22032.36,1,4,98,1,2,0,0,4241,0,0,36,0,0,61,0,0,36,0,0,0,0,0,0,0,0.88,0.02,0.1,77,Large Business,Investment Firms,SP34,M12,D9,VP 2,SP34,M12,D5,VP 1,0.25,33,51,0.33,1,102,3,61,0,0,0,0,0
70822,13158.14,0,0,60,0,0,282.14,0,12876,1,1,58,2,5,0,0,6278.6,0,0,43,0,34750,56,0,0,43,0,1,0,0,0,1,0,0.98,0,0.02,154,Large Business,Multinational Banks,SP63,M2,D2,VP 2,SP63,M2,D18,VP 1,0.26,11,32,0.26,1,55,0,125,2,0,0,0,0
70831,2697.2,0,0,15,0,0,240.2,0,2457,1,1,13,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,0,0.27,30,Small Business,Small Business,SP37,M8,D6,VP 2,SP54,M5,D16,VP 1,0.37,6,7,-0.32,1,15,0,2,0,0,0,0,0
70927,3201.5,0,0,12,0,0,361,0,2840.5,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.11,208,Small Business,Small Business,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0.05,8,4,0.14,1,10,0,0,0,0,0,0,0
70967,3370,0,0,12,0,0,380,0,2990,1,1,10,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.9,0,0.1,245,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,7,4,0.1,1,10,0,0,0,0,0,0,0
70993,4467.82,0,0,18,0,0,328.78,0,4139.04,1,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.07,0.36,46,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.13,2,15,-0.05,1,23,0,0,0,0,0,0,0
71017,19676.4,0,0,70,0,0,361,0,19315.4,1,1,68,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,139,Large Business,Credit Unions,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0.05,34,3,0.34,1,47,0,0,0,0,0,0,0
71026,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.64,169,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.02,1,4,0,0,0,0,0,0,0
71027,2982.5,0,0,10,0,0,0,0,2982.5,0,0,10,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.24,0,0.76,249,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,9,0.06,0,9,0,0,0,0,0,0,0
71029,24082,0,0,82,0,0,760,0,23322,2,2,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.45,165,Large Business,Credit Unions,SP7,M3,D3,VP 2,SP7,M3,D16,VP 1,0,11,43,0.18,1,10,0,0,0,0,0,0,0
71310,19096.31,0,0,66,0,0,371.83,0,18724.48,1,1,64,1,0,0,0,97,0,0,817,0,0,2,0,0,817,0,0,0,0,0,0,0,0.93,0,0.07,60,Large Business,Multinational Banks,SP38,M16,D13,VP 2,SP38,M16,D18,VP 1,0.02,9,49,0.61,1,65,0,2,0,0,649,0,0
71321,1494.1,1299.24,0,5,4,0,0,0,1494.1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,230,Small Business,Small Business,SP1,M2,D2,VP 2,SP1,M2,D18,VP 1,0,4,1,0.02,0,5,0,1,0,0,0,0,0
71360,18897.18,0,0,127,0,0,283.66,2319.92,16293.6,1,53,73,1,5,0,0,2299.5,210,0,250,0,0,34,1,0,0,0,0,0,0,0,0,0,,,,127,Large Business,Credit Unions,SP42,M7,D5,VP 2,SP42,M7,D5,VP 1,0.25,10,41,0.53,1,62,52,47,0,0,0,0,0
71404,19062.28,0,0,130,0,0,187.4,0,18874.88,1,1,128,3,11,0,0,5989.2,0,8488,24,0,0,54,0,76,24,0,0,0,0,0,0,0,0.99,0,0.01,34,Large Business,Multinational Banks,SP120,M19,D14,VP 2,SP120,M18,D18,VP 1,0.51,22,44,-0.04,2,110,0,53,0,76,55,0,0
71451,7855,0,0,27,0,0,380,0,7475,1,1,25,1,1,0,0,369,0,0,0,0,12000,4,0,5,0,0,2,0,0,0,0,0,,,,32,Large Business,Credit Unions,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0,26,1,0.24,1,18,0,0,0,0,0,0,0
71470,3976.7,0,0,14,0,0,0,0,3976.7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,174,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0.05,1,14,0.02,0,14,0,0,0,0,0,0,0
71486,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,29,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
71556,8817.6,0,0,114,0,0,90.99,994.89,7731.72,1,5,108,0,0,0,0,800,0,0,736,0,0,3,0,0,736,0,0,1,0,0,0,0,0.92,0,0.08,145,Large Business,Credit Unions,SP68,M16,D13,VP 2,SP68,M16,D18,VP 1,0.76,7,49,-0.49,1,107,4,5,0,0,0,0,0
71565,3370,0,0,12,0,0,380,0,2990,1,1,10,0,1,0,0,1503,0,0,18,0,0,16,0,0,18,0,0,0,0,0,0,0,0.95,0,0.05,155,Large Business,Credit Unions,SP43,M11,D8,VP 2,SP43,M11,D10,VP 1,0,7,5,0.15,1,8,0,43,0,0,0,0,0
