UNIQUE_ID,Rev_17_GeoPod,Rev_17_B,Rev_17_C,Vol_17_GeoPod,Vol_17_B,Vol_17_C,Rev_17_GeoPod_Logistics,Rev_17_GeoPod_HR,Rev_17_GeoPod_Finance,Vol_17_GeoPod_Logistics,Vol_17_GeoPod_HR,Vol_17_GeoPod_Finance,Vol_17_Death_Event,Vol_17_Birth_Event,Vol_17_COA,Vol_17_COA_Win,Rev_17_D,Rev_17_E,Rev_17_F,Rev_17_G,Rev_17_H,Rev_17_I,Vol_17_D,Vol_17_E,Vol_17_F,Vol_17_G,Vol_17_H,Vol_17_I,Ind_2013_pushback,Ind_2014_pushback,Ind_2015_pushback,Ind_2016_pushback,Ind_2017_pushback,DataCorp_Market_Share,Major_competitor_market_share,Other_competitor_market_share,Tenure_months,Market_Segment,Sub_Segment,Sales_Person_Jun_17,RSM_Jun_17,Director_Jun_17,VP_Jun_17,Sales_Person_Dec_17,RSM_Dec_17,Director_Dec_17,VP_Dec_17,Discount_17,Count_Entities,Count_Jurisdicion,Price_Point,Vol_16_GeoPod_Logistics,Vol_16_GeoPod_HR,Vol_16_GeoPod_Finance,Vol_16_D,Vol_16_E,Vol_16_F,Vol_16_G,Vol_16_H,Vol_16_I,Attrition_Flag
38169,102152.21,172.25,0,668,1,0,201.4,6551.87,95398.94,1,65,602,13,7,0,0,20581.4,485,16669.11,159,11533,0,201,1,231,318,2,0,0,0,0,0,0,0.81,0.04,0.15,176,Large Business,Multinational Banks,SP107,M7,D5,VP 2,SP107,M7,D5,VP 1,0.47,162,51,1.06,1,627,16,309,0,244,0,2,0,0
38222,3071,0,0,11,0,0,380,0,2691,1,1,9,0,0,0,0,727,0,385,13,0,0,6,0,2,13,0,0,0,0,0,0,0,0.85,0,0.15,265,Large Business,Multinational Banks,SP27,M11,D8,VP 2,SP27,M11,D10,VP 1,0,2,7,0.146,1,7,0,2,0,0,0,0,0,0
38286,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0.8,0,0.2,287,Large Business,Multinational Banks,SP121,M12,D9,VP 2,SP121,M12,D5,VP 1,0,7,5,0.224,1,6,0,0,0,0,8,0,0,0
38318,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.67,97,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,4,0.015,1,4,0,0,0,0,0,0,0,0
38350,5762,0,0,20,0,0,380,0,5382,1,1,18,0,0,0,0,1179,0,0,2,0,0,19,0,0,2,0,0,0,0,0,0,0,,,,105,Small Business,Small Business,SP51,M19,D14,VP 2,SP51,M18,D18,VP 1,0,13,6,0.096,1,19,0,15,0,0,0,0,0,0
38438,7415.22,0,0,66,0,0,142.34,216.88,7056,1,2,63,0,1,0,0,1948.4,1650,0,38,0,0,19,6,0,38,0,0,0,0,0,0,0,0.95,0,0.05,226,Large Business,Multinational Banks,SP130,M11,D8,VP 2,SP87,M11,D10,VP 1,0.62541806,7,43,-0.39,1,57,1,56,0,0,0,0,0,0
38473,2247.04,0,5000,24,0,2,122.72,-1.99E-13,2124.32,1,1,22,5,0,0,0,0,0,0,1,8695,0,0,0,0,1,3,0,0,0,0,0,0,0.25,0,0.75,208,Large Business,Multinational Banks,SP27,M11,D8,VP 2,SP27,M11,D10,VP 1,0.67705686,15,8,-0.59,1,27,0,0,0,0,0,3,0,0
38575,7705.11,0,0,144,0,0,68.35,-5.4E-13,7636.76,1,1,142,16,0,0,0,20429.5,0,2466,14,0,0,334,0,39,0,0,0,0,0,0,0,0,0.95,0.03,0.02,19,Large Business,Investment Firms,SP34,M12,D9,VP 2,SP34,M12,D5,VP 1,0.82013378,75,5,-0.6,1,176,0,666,0,70,0,0,0,0
38695,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,257,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,4,0.015,1,4,0,0,0,0,0,0,0,0
38707,13143.25,0,0,47,0,0,361,0,12782.25,1,1,45,0,3,0,0,38,0,0,1,0,29000,24,0,26,1,0,2,0,0,0,0,0,0.87,0,0.13,160,Large Business,Credit Unions,SP96,M2,D2,VP 2,SP96,M2,D18,VP 1,0.05,6,39,0.269,1,41,0,2,0,0,0,0,0,0
38739,4185,0,0,15,0,0,0,0,4185,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.88,0,0.13,31,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.06688963,1,15,0,0,15,0,12,0,4,0,0,0,0
38740,25858.08,0,0,200,0,0,331.04,8.53E-13,25527.04,2,2,196,31,5,1,0,4632,0,200,1,0,0,81,0,2,0,0,0,0,0,0,0,0,0.87,0,0.13,239,Large Business,Multinational Banks,SP35,M16,D13,VP 2,SP35,M16,D18,VP 1,0.56441472,157,18,0.079,1,229,0,93,0,1,0,0,0,0
38803,7185.05,0,0,29,0,0,323,0,6862.05,1,1,27,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0.66,0,0.34,188,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.15,7,14,0.116,1,27,0,4,0,0,0,0,0,0
38855,13832.89,0,0,52,0,0,342.89,-5.68E-13,13490,1,1,50,0,0,0,0,202,0,0,31,0,0,4,0,0,31,0,0,0,0,0,0,0,0.92,0,0.08,233,Large Business,Multinational Banks,SP102,M11,D8,VP 2,SP102,M11,D10,VP 1,0.09765886,26,13,0.481,1,49,0,18,0,0,0,0,0,0
38863,6774.55,0,0,56,0,0,155.77,4.26E-13,6618.78,1,1,54,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.93,0,0.07,154,Large Business,Credit Unions,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.59006689,8,48,-0.32,1,54,0,0,0,0,0,0,0,0
38997,50628.3,0,0,323,0,0,195.7,1771.76,48660.84,1,6,316,17,3,0,0,8327,0,0,66,0,0,45,0,0,0,0,0,0,0,0,0,0,0.92,0,0.07,,Large Business,Multinational Banks,SP118,M16,D13,VP 2,SP118,M16,D18,VP 1,0.48498328,32,51,0.418,1,343,5,55,0,0,0,0,0,0
39017,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,369,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,37,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,6,0.066,1,6,0,0,0,0,0,0,0,0
39019,613.48,0,0,49,0,0,0,0,0,0,49,0,1,0,1,0,149.4,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0.81,0.18,0.01,50,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,,,0,0,2,0,31,0,0,1,0,0,0
39056,9166.55,0,0,33,0,0,361,0,8805.55,1,1,31,2,0,0,0,478,294,0,0,0,12500,48,1,11,0,0,1,0,0,0,0,0,0.83,0,0.17,127,Large Business,Multinational Banks,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0.05,6,16,0.179,1,30,0,38,0,16,0,0,1,0
39071,30898.68,421.78,0,158,2,0,246.58,579,30073.1,1,2,155,20,12,6,0,16035,3865,2397,16,0,0,119,15,17,16,0,0,0,0,0,0,0,0.84,0.13,0.03,194,Large Business,Multinational Banks,SP128,M19,D14,VP 2,SP128,M18,D18,VP 1,0.35110368,47,34,0.259,1,175,0,59,0,16,0,0,0,0
39088,6279,0,0,21,0,0,0,0,6279,0,0,21,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0.82,0,0.18,69,Small Business,Small Business,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0,1,20,0.313,0,20,0,0,0,0,0,0,0,0
39094,5056.03,0,0,28,0,0,235.63,1.14E-13,4820.4,1,1,26,1,0,0,0,0,0,0,5,0,0,0,0,23,5,0,0,1,0,0,0,0,,,,75,Small Business,Small Business,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0.37993311,7,13,-0.19,1,27,0,0,0,21,0,0,0,0
39155,4186,0,0,14,0,0,0,0,4186,0,0,14,0,1,0,0,226,0,0,10,0,0,3,0,0,10,0,0,0,0,0,0,0,0.93,0,0.07,91,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,1,14,0.077,0,13,0,0,0,0,0,0,0,0
39168,2990,0,0,10,0,0,0,0,2990,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,10,0.066,0,10,0,0,0,0,0,0,0,0
39195,3708,0,0,14,0,0,380,39,3289,1,2,11,0,1,0,0,0,0,0,1,0,4500,4,0,4,1,0,1,0,0,0,0,0,,,,254,Small Business,Small Business,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0,2,11,0.124,1,9,1,1,0,0,0,0,0,0
39212,158877.25,4992.84,18500,1862,54,9,108.1,1152.97,157616.18,1,8,1853,11,46,0,2,88743.8,2394,0,14858,0,0,955,38,0,2288,0,0,0,0,0,0,0,0.81,0.04,0.15,156,Large Business,Multinational Banks,SP42,M7,D5,VP 2,SP42,M7,D5,VP 1,0.71551839,356,51,0.106,1,1706,7,1243,0,0,0,0,0,1
39247,3887,0,0,13,0,0,0,0,3887,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,58,Large Business,Credit Unions,SP19,M8,D6,VP 2,SP19,M5,D16,VP 1,0,1,13,0.108,0,12,0,0,0,0,0,0,0,0
39333,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67,0,0.33,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.066,0,6,0,0,0,0,0,0,0,0
39388,14847.55,0,0,53,0,0,361,0,14486.55,1,1,51,0,0,0,0,55,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0.61,0.03,0.36,203,Large Business,Multinational Banks,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.05,9,27,0.564,1,51,0,11,0,0,0,0,0,0
39462,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.69,0,0.31,287,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,4,0.099,1,8,0,4,0,0,0,0,0,0
39557,4485,0,0,15,0,0,0,0,4485,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,SP95,M8,D6,VP 2,SP95,M5,D16,VP 1,0,2,8,0.077,0,15,0,0,0,0,0,0,0,1
39572,39784.74,269.26,0,321,2,0,157.41,239.85,39387.48,1,2,318,0,2,0,0,2046,0,0,73,0,0,18,0,0,73,0,0,0,0,0,0,0,0.75,0.08,0.17,93,Large Business,Multinational Banks,SP62,M19,D14,VP 2,SP62,M18,D18,VP 1,0.58575251,11,51,-0.03,1,321,1,4,0,0,0,0,0,0
39601,6770.09,729.3,0,31,3,0,284.24,-2.27E-13,6485.85,1,1,29,8,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.07,0.51,204,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.25200669,13,11,0.019,1,42,1,0,0,0,0,0,0,0
39624,50834.47,169.5,0,627,2,0,99.1,2316,48419.37,1,5,621,19,4,0,0,25759.96,0,29413,150,7463,0,150,0,439,150,2,0,0,0,0,0,0,0.79,0.09,0.12,46,Large Business,Multinational Banks,SP85,M7,D5,VP 2,SP17,M7,D5,VP 1,0.73923077,22,51,0.014,1,632,6,142,0,451,4,2,0,1
39630,6137.68,0,0,50,0,0,158.32,6.25E-13,5979.36,1,1,48,1,0,0,0,568.51,0,0,17,0,0,8,0,0,22,0,0,0,0,0,0,0,0.94,0,0.06,245,Large Business,Multinational Banks,SP27,M11,D8,VP 2,SP27,M11,D10,VP 1,0.58337793,25,13,-0.47,1,50,0,7,0,0,0,0,0,0
39665,7029.65,0,0,43,0,0,211.35,-5.4E-13,6818.3,1,1,41,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.65,0.09,,Small Business,Small Business,SP32,M19,D14,VP 2,SP32,M18,D18,VP 1,0.44381271,25,11,-0.29,1,39,0,12,0,0,0,0,0,1
39676,2862,0,0,22,0,0,171,0,2691,1,1,20,0,15,0,0,12156,275,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,,,,,Large Business,Investment Firms,SP11,M12,D9,VP 2,SP11,M12,D5,VP 1,0.55,5,12,-0.37,1,0,0,186,0,0,0,0,0,0
39697,897.61,0,0,11,0,0,0,377.61,520,0,3,8,207,0,249,0,10367.6,0,3598,1109,0,0,94,0,39,0,0,0,0,0,0,1,0,0.09,0.86,0.05,,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.7826087,4,7,-0.76,1,489,2,60,0,36,1,0,0,1
39718,1500,0,0,7,0,0,304,0,1196,1,1,5,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.6,0,0.4,68,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.2,4,5,-0.12,1,7,0,2,0,0,0,0,0,0
39719,5382,0,0,18,0,0,0,0,5382,0,0,18,0,0,1,0,366,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.26,0.32,0.42,98,Large Business,Credit Unions,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0,2,16,0.13,0,21,0,2,0,0,0,0,0,0
39822,5772.82,0,0,40,0,0,186.82,-2.84E-13,5586,1,1,38,0,4,0,2,0,0,0,6,0,0,9,0,0,6,0,0,0,0,1,0,0,0.89,0,0.11,34,Large Business,Multinational Banks,SP1,M2,D2,VP 2,SP1,M2,D18,VP 1,0.5083612,32,15,-0.34,1,32,0,3,0,0,0,0,0,0
39854,5501.88,0,0,97,0,0,72.63,1.14E-13,5429.25,1,1,95,0,2,0,0,224,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.80886288,7,34,-0.69,1,91,0,7,0,0,0,0,0,1
39876,4621.75,0,0,17,0,0,361,0,4260.75,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,95,Large Business,Credit Unions,SP92,M8,D6,VP 2,Unassigned,Unassigned,Unassigned,Unassigned,0.05,15,5,0.053,1,15,0,12,0,0,0,0,0,0
39882,40951.19,200.26,0,223,1,0,234.15,1.45E-12,40717.04,1,1,221,1,7,0,3,71775,0,0,180,0,0,487,0,0,0,0,0,0,0,1,0,0,0.82,0.14,0.04,192,Large Business,Investment Firms,SP128,M19,D14,VP 2,SP128,M18,D18,VP 1,0.38381271,113,17,0.363,1,210,0,278,0,0,1,0,0,0
39938,4957.91,0,0,30,0,0,215.27,-4.83E-13,4742.64,1,1,28,0,0,0,0,3602.5,0,0,98,0,0,57,0,0,98,0,0,0,0,0,0,0,0.85,0.05,0.1,22,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.43351171,22,9,-0.23,1,34,0,121,0,0,0,0,0,0
39944,1576,0,0,6,0,0,380,0,1196,1,1,4,0,1,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0.57,0,0.43,72,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP7,M3,D16,VP 1,0,3,3,0.015,1,3,0,0,0,0,0,0,0,0
40018,11910.53,0,0,110,0,0,138.53,6.54E-13,11772,1,1,108,2,25,0,0,7779,0,0,4,0,0,51,0,0,4,0,0,0,0,0,0,0,0.48,0,0.52,34,Small Business,Small Business,SP38,M16,D13,VP 2,SP38,M16,D18,VP 1,0.63545151,8,51,-0.25,1,85,0,53,0,0,0,0,0,0
40094,6752.59,0,0,142,0,0,86.98,437.57,6228.04,1,50,91,0,5,0,4,219,0,0,273,0,0,11,0,0,273,0,0,0,0,0,0,0,0.87,0,0.13,107,Large Business,Multinational Banks,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.77110368,10,46,-0.62,0,81,49,4,0,0,0,0,0,0
40104,14416.8,0,0,61,0,0,304,0,14112.8,1,1,59,0,3,0,4,19,0,0,10,0,18000,32,0,27,9,0,7,0,0,0,0,0,,,,200,Large Business,Credit Unions,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.2,9,18,0.317,1,48,0,7,0,0,0,0,0,0
40160,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0.08,0.54,0.38,47,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0,2,6,0.146,0,9,0,0,0,0,0,0,0,0
40166,22915.86,0,0,116,0,0,252.66,-1.42E-13,22663.2,1,1,114,16,2,0,0,0,210,0,247,0,0,0,1,0,247,0,0,0,0,0,0,0,0.8,0.01,0.19,92,Large Business,Investment Firms,SP88,M11,D8,VP 2,Unassigned,Unassigned,Unassigned,Unassigned,0.33511706,20,40,0.395,1,123,0,1,0,0,0,0,0,0
40179,6101.31,0,0,63,0,0,124.53,6.54E-13,5976.78,1,1,61,0,4,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0.65,0,0.35,198,Large Business,Multinational Banks,SP63,M2,D2,VP 2,SP63,M2,D18,VP 1,0.67230769,49,5,-0.44,1,57,0,0,0,0,0,0,0,0
40322,6441.1,0,0,27,0,0,311.6,3.41E-13,6129.5,1,1,25,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0.04,,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0.18,2,25,0.046,1,24,0,0,0,0,0,0,0,0
40437,23353.99,184.11,0,156,1,0,215.27,441.8,22696.92,1,21,134,10,1,0,1,4928,0,0,144,0,0,27,0,0,144,0,0,0,0,0,0,0,0.99,0,0.01,97,Large Business,Multinational Banks,SP63,M2,D2,VP 2,SP63,M2,D18,VP 1,0.43351171,21,50,0.122,1,142,20,131,0,0,0,0,0,0
40446,4485,0,0,15,0,0,0,0,4485,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.06,63,Small Business,Small Business,SP19,M8,D6,VP 2,SP19,M5,D16,VP 1,0,1,15,0.077,0,15,0,0,0,0,0,0,0,0
40516,2349.35,0,0,9,0,0,361,0,1988.35,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,95,Small Business,,SP2,M6,D4,VP 2,SP2,M22,D1,VP 1,0.05,4,3,0.042,1,7,0,0,0,0,0,0,0,0
40566,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
40587,11149.6,0,0,54,0,0,266,0,10883.6,1,1,52,0,0,0,0,219,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.2,,Small Business,Small Business,SP88,M11,D8,VP 2,SP69,M11,D10,VP 1,0.3,22,10,0.297,1,51,0,2,0,0,0,0,0,1
40616,4566,0,0,16,0,0,380,0,4186,1,1,14,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.83,0,0.17,205,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,15,0.099,1,13,0,0,0,0,0,0,0,0
40698,901.32,0,0,7,0,0,182.67,8.53E-14,718.65,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.08,0.38,110,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.51929766,4,6,-0.49,1,5,0,0,0,0,0,0,0,0
40753,10262.62,0,0,100,0,0,131.38,1.02E-12,10131.24,1,1,98,8,1,0,0,3877.65,0,424,2,3844.34,0,48,0,8,0,0,0,0,0,0,0,0,,,,,Large Business,Multinational Banks,SP42,M7,D5,VP 2,SP42,M7,D5,VP 1,0.65424749,45,29,-0.29,1,98,1,50,0,0,0,2,0,1
40862,3408,0,0,24,0,0,0,0,3408,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.55,0.02,0.43,89,Small Business,Small Business,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0.52508361,2,24,-0.38,0,24,0,0,0,0,0,0,0,0
40863,15054.41,0,0,69,0,0,280.24,-2.27E-13,14774.17,1,1,67,0,1,0,0,1435,0,0,742,0,0,14,0,0,742,0,0,0,0,0,0,0,0.81,0.04,0.16,15,Large Business,Multinational Banks,SP130,M11,D8,VP 2,SP87,M11,D10,VP 1,0.26250836,44,22,0.211,1,72,0,7,0,0,593,0,0,0
40933,4603.7,0,0,16,0,0,361,550.05,3692.65,1,2,13,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,282,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0.05,11,5,0.023,1,13,1,0,0,0,0,0,0,0
40974,2763.9,0,0,11,0,0,342,0,2421.9,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,135,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.1,8,2,-0.04,1,9,0,0,0,0,0,0,0,0
41054,3031.44,0,0,73,0,0,112.14,1154.5,1764.8,1,52,20,0,0,0,0,0,0,0,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0.94,0,0.06,133,Large Business,Credit Unions,SP28,M11,D8,VP 2,SP82,M14,Unassigned,Unassigned,0.70488294,1,21,-0.62,1,20,51,0,0,0,0,0,0,0
41061,3370,0,0,12,0,0,380,0,2990,1,1,10,1,0,0,0,0,0,0,0,0,6500,16,0,3,0,0,1,0,0,0,0,0,,,,244,Small Business,Small Business,SP54,M8,D6,VP 2,SP54,M5,D16,VP 1,0,4,6,0.077,1,11,0,1,0,2,0,0,1,0
41114,18509.8,119.57,0,169,1,0,139.8,-7.39E-13,18370,1,1,167,1,24,0,0,3964,0,0,172,0,50239.25,76,0,10,172,0,2,1,0,0,1,0,0.86,0.01,0.12,45,Large Business,Multinational Banks,SP20,M19,D14,VP 2,SP20,M18,D18,VP 1,0.63210702,27,31,-0.29,1,147,0,30,0,0,1,0,0,0
41129,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,242,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,2,0.015,1,4,0,0,0,0,0,0,0,0
41144,1957.21,0,0,13,0,0,202.71,2.84E-14,1754.5,1,1,11,0,2,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0.28,0.03,0.7,76,Small Business,Small Business,SP88,M11,D8,VP 2,SP69,M11,D10,VP 1,0.46655518,8,5,-0.38,1,14,0,1,0,0,0,0,0,0
41206,2990,0,0,10,0,0,0,0,2990,0,0,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Multinational Banks,SP10,M11,D8,VP 2,SP10,M11,D10,VP 1,0,2,8,0.146,0,5,0,0,0,0,0,0,0,1
41230,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,26,Small Business,Small Business,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0,4,4,0.203,1,21,0,1,0,0,0,0,0,0
41300,1046.5,0,0,5,0,0,0,0,1046.5,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.3,2,3,-0.29,0,5,0,0,0,0,0,0,0,0
41340,6610.1,0,0,24,0,0,361,0,6249.1,1,1,22,0,1,0,1,0,0,0,0,0,7000,6,0,1,0,0,1,0,0,0,0,0,,,,147,Large Business,Credit Unions,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0.05,4,16,0.179,0,20,0,0,0,0,0,0,0,0
41342,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,,,,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,7,0.066,1,7,0,2,0,0,0,0,0,0
41344,34069.5,975,2300,220,6,1,190,1737,32142.5,1,4,215,3,5,5,1,11707,0,0,19,19040,0,80,0,0,4,2,0,0,0,0,0,0,0.57,0.03,0.4,176,Large Business,Multinational Banks,SP32,M19,D14,VP 2,SP32,M18,D18,VP 1,0.5,115,28,0.106,1,207,3,65,0,0,0,2,0,0
41452,20102.15,0,0,58,0,0,361,7527,12214.15,1,14,43,0,0,0,0,4448,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,99,Large Business,Multinational Banks,SP15,M2,D2,VP 2,SP15,M2,D18,VP 1,0.05,2,43,0.269,1,43,13,7,0,0,0,0,0,0
41457,1871.84,0,0,22,0,0,111.84,-8.53E-14,1760,1,1,20,0,0,0,0,246,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0.94,0,0.06,33,Small Business,Small Business,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0.70568562,1,21,-0.61,1,20,0,0,0,18,0,0,0,0
41483,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.11,171,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,4,7,0.077,1,8,0,0,0,0,0,0,0,0
